"category","genres","votes","title","description","author_name","author_about","avatar_url","pages","rating","num_ratings","num_reviews","publication_info","img_url","book_url","ratings_hist","want_to_read_num","current_read_num"
"Poetry","['Poetry', 'Mythology', 'Fantasy', 'Feminism', 'Greek Mythology', 'Retellings', 'Fiction']","9777","Great Goddesses","Empowering life lessons from myths and monsters. Wonder at Medusa's potent venom, Circe's fierce sorcery and Athena rising up over Olympus, as Nikita Gill majestically explores the untold stories of the life bringers, warriors, creators, survivors and destroyers that shook the world - the great Greek Goddesses.Vividly re-imagined and beautifully illustrated, step into an ancient world transformed by modern feminist magic.'I watch Girl become Goddessand the metamorphosis is moremagnificent than anythingI have ever known.' ","Nikita Gill","Nikita Gill is a Kashmiri Sikh writer born in Belfast, Northern Ireland and brought up in Gurugram, Haryana in India. In her mid twenties, she immigrated to the South of England and worked as a carer for many years. She enjoys creating paintings, poems, stories, photos, illustrations and other soft, positive things. Her work has appeared in Literary Orphans, Agave Magazine, Gravel Literary Journal, Monkeybicycle, Foliate Oak, MusePiePress, Dying Dahlia Review, The Rising Phoenix Review, Eunoia Review, Corvus Review, After The Pause and elsewhere. ","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1432646214i%2F7757886._UY200_CR33%2C0%2C200%2C200_.jpg&w=256&q=75","248","4.16","8006","1087","September 3, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562702090l/44157727._SY475_.jpg","https://www.goodreads.com/book/show/44157727-great-goddesses?from_choice=true","['3,515 (43%)', '2,751 (34%)', '1,305 (16%)', '361 (4%)', '74 (<1%)']","29120","739"
"Poetry","['Poetry', 'Nonfiction', 'Romance', 'Contemporary', 'Feminism', 'Love', 'Adult']","9311","Love Looks Pretty on You","The much anticipated new book by international bestselling author Lang Leav. A breathtakingly beautiful collection of contemporary poetry and prose, offering powerful insights into love, heartbreak, relationships, and self-empowerment. Filled with wisdom and encouragement, every single page is a testament to the power of words, and the impact they can have on the relationships you build with others. And most importantly, the one you have with yourself.Lang Leav captures the intricacies of emotions like few others can. It's no wonder she has been recognized as a major influencer of the modern poetry movement and her writing has inspired a whole new generation of poets to pick up a pen.Love Looks Pretty on You is truly the must-have book for poetry lovers all over the world.","Lang Leav","Novelist and poet Lang Leav was born in a refugee camp when her family were fleeing the Khmer Rouge Regime. She spent her formative years in Sydney, Australia, in the predominantly migrant town of Cabramatta. Among her many achievements, Lang is the winner of a Qantas Spirit of Youth Award, Churchill Fellowship and Goodreads Reader’s Choice Award. Lang has been featured on CNN, SBS Australia, Intelligence Squared UK, Radio New Zealand and in various publications, including Vogue, Newsweek, the Straits Times, the Guardian, and the New York Times. She currently lives in New Zealand with her partner and fellow author, Michael Faudet. ","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1386062549i%2F7012565._UY200_CR1%2C0%2C200%2C200_.jpg&w=256&q=75","224","3.81","6965","826","January 29, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548799473l/41219132.jpg","https://www.goodreads.com/book/show/41219132-love-looks-pretty-on-you?from_choice=true","['2,064 (29%)', '2,320 (33%)', '1,906 (27%)', '533 (7%)', '142 (2%)']","13749","356"
"Poetry","['Poetry', 'Nonfiction', 'History', 'Feminism', 'Race', 'Social Justice', 'Politics']","8200","A Bound Woman Is a Dangerous Thing","A revelatory work in the tradition of Claudia Rankine's Citizen, DaMaris Hill's searing and powerful narrative-in-verse bears witness to American women of color burdened by incarceration.""It is costly to stay free and appear / sane.""From Harriet Tubman to Assata Shakur, Ida B. Wells to Sandra Bland and Black Lives Matter, black women freedom fighters have braved violence, scorn, despair, and isolation in order to lodge their protests. In A Bound Woman Is a Dangerous Thing, DaMaris Hill honors their experiences with at times harrowing, at times hopeful responses to her heroes, illustrated with black-and-white photographs throughout.For black American women, the experience of being bound has taken many forms: from the bondage of slavery to the Reconstruction-era criminalization of women; from the brutal constraints of Jim Crow to our own era’s prison industrial complex, where between 1980 and 2014, the number of incarcerated women increased by 700%.* For those women who lived and died resisting the dehumanization of confinement--physical, social, intellectual--the threat of being bound was real, constant, and lethal.In A Bound Woman Is a Dangerous Thing, Hill presents bitter, unflinching history that artfully captures the personas of these captivating, bound yet unbridled African-American women. Hill's passionate odes to Zora Neale Hurston, Lucille Clifton, Fannie Lou Hamer, Grace Jones, Eartha Kitt, and others also celebrate the modern-day inheritors of their load and light, binding history, author, and reader in an essential legacy of struggle.*(The Sentencing Project)","DaMaris B. Hill","","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1543277553i%2F15367777._UX200_CR0%2C50%2C200%2C200_.jpg&w=256&q=75","192","4.02","787","171","January 15, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527404823l/40046136.jpg","https://www.goodreads.com/book/show/40046136-a-bound-woman-is-a-dangerous-thing?from_choice=true","['261 (33%)', '337 (42%)', '144 (18%)', '33 (4%)', '12 (1%)']","9032","58"
"Poetry","['Poetry', 'Young Adult', 'Contemporary', 'Mental Health', 'Feminism', 'Audiobook', 'Fiction']","7741","When You Ask Me Where I'm Going","Perfect for fans of Rupi Kaur and Elizabeth Acevedo, Jasmin Kaur’s stunning debut novel is a collection of poetry, illustrations, and prose.screamso that one daya hundred years from nowanother sister will not have todry her tears wonderingwhere in historyshe lost her voiceThe six sections of the book explore what it means to be a young woman living in a world that doesn’t always hear her and tell the story of Kiran as she flees a history of trauma and raises her daughter, Sahaara, while living undocumented in North America.Delving into current cultural conversations including sexual assault, mental health, feminism, and immigration, this narrative of resilience, healing, empowerment, and love will galvanize readers to fight for what is right in their world.","Jasmin Kaur","Jasmin Kaur is a writer, illustrator and spoken word artiste living in Vancouver, BC. Her writing, which explores feminism, social empowerment, love and survival, acts as a means of healing and reclaiming identity. As an arts facilitator and fourth-grade teacher, Jasmin has been leading creative-writing workshops for young people across North America, the UK, and Australia over the past five years. ","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fnophoto%2Fuser%2Fu_700x933.png&w=256&q=75","256","3.91","2572","433","October 1, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558900337l/43453732.jpg","https://www.goodreads.com/book/show/43453732-when-you-ask-me-where-i-m-going?from_choice=true","['819 (31%)', '960 (37%)', '587 (22%)', '153 (5%)', '53 (2%)']","12069","153"
"Poetry","['Poetry', 'Nonfiction', 'Mental Health', 'Adult', 'Romance', 'Contemporary', 'Self Help']","5925","Empty Bottles Full of Stories","A joint poetry collection from the virally popular and bestselling poets r.h. Sin and Robert M. Drake. What are you hiding behind your smile? If those empty bottles that line the walls of your room could speak, what tales would they spill? So much of your truth is buried beneath the lies you tell yourself. There’s a need to scream to the moon; there’s this urge to go out into the darkness of the night to purge. There are so many stories living inside your soul, you just want the opportunity to tell them. And when you can’t find the will to express what lives within your heart, these words will give you peace. These words will set you free.","R.H. Sin","","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1695128396i%2F15080768._UX200_CR0%2C0%2C200%2C200_.jpg&w=256&q=75","240","3.74","6276","541","February 5, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537722941l/40680971.jpg","https://www.goodreads.com/book/show/40680971-empty-bottles-full-of-stories?from_choice=true","['2,008 (31%)', '1,738 (27%)', '1,668 (26%)', '609 (9%)', '253 (4%)']","14258","649"
"Poetry","['Poetry', 'Feminism', 'Nonfiction', 'LGBT', 'Queer', 'Adult', 'Audiobook']","5777","Life of the Party","A dazzling debut collection of raw and explosive poems about growing up in a sexist, sensationalized world, from a thrilling new feminist voice.i’m a good girl, bad girl, dream girl, sad girlgirl next door sunbathing in the drivewayi wanna be them all at once, i wanna beall the girls I’ve ever loved—from “Girl”Lauded for the power of her writing and having attracted an online fan base of millions for her extraordinary spoken-word performances, Olivia Gatwood now weaves together her own coming-of-age with an investigation into our culture’s romanticization of violence against women. At times blistering and riotous, at times soulful and exuberant, Life of the Party explores the boundary between what is real and what is imagined in a life saturated with fear. Gatwood asks, How does a girl grow into a woman in a world racked by violence? Where is the line between perpetrator and victim? In precise, searing language, she illustrates how what happens to our bodies can make us who we are.Praise for Life of the Party“Delicately devastating, this book will make us all ‘feel less alone in the dark.’ ” —Miel Bredouw, writer and comedian,  Punch Up the Jam “Gatwood writes about the women who were forgotten and the men who got off too easy with an effortlessness and empathy and anger that yanked every emotion on the spectrum out of me. Imagine, we get to live in the age of Olivia Gatwood. Goddamn.” —Jamie Loftus, writer and comedian,  Boss Whom Is Girl  and  The Bechdel Cast“I’ve read every poem in  Life of the Party . I’ve read each of them more than once. In some parts of the book the spine is already breaking because I’ve spent so much time poring over it and losing hours in this world Olivia Gatwood has partly created, but partly just invited the reader to enter on their own, caution signs be damned. This book is enlightening, inspiring, igniting, and f***ing scary . I loved every word on every page with a ferocity that frightened me.” —Madeline Brewer , actress,  The Handmaid’s Tale, Orange Is the New Black,  and  Cam","Olivia Gatwood","Olivia Gatwood is a nationally touring poet, performer, and educator from Albuquerque, New Mexico. Her work has been featured on HBO and Verses & Flow, as well as in Muzzle Magazine, Bustle and The Huffington Post, among others. She has been a finalist at the National Poetry Slam, Women of the World Poetry Slam, and Brave New Voices. She is a graduate of Pratt Institute’s Fiction Program.","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1574839085i%2F15965974._UY200_CR50%2C0%2C200%2C200_.jpg&w=256&q=75","176","4.18","5884","879","August 20, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550889542l/43124132.jpg","https://www.goodreads.com/book/show/43124132-life-of-the-party?from_choice=true","['2,684 (45%)', '1,935 (32%)', '979 (16%)', '221 (3%)', '65 (1%)']","22825","292"
"Poetry","['Poetry', 'Race', 'Feminism', 'Nonfiction', 'African American', 'Womens', 'Social Justice']","2690","Magical Negro","Magical Negro is an archive of Black everydayness, a catalog of contemporary folk heroes, an ethnography of ancestral grief, and an inventory of figureheads, idioms, and customs. These American poems are both elegy and jive, joke and declaration, songs of congregation and self-conception. They connect themes of loneliness, displacement, grief, ancestral trauma, and objectification, while exploring and troubling tropes and stereotypes of Black Americans. Focused primarily on depictions of Black womanhood alongside personal narratives, the collection tackles interior and exterior politics—of both the body and society, of both the individual and the collective experience. In Magical Negro, Parker creates a space of witness, of airing grievances, of pointing out patterns. In these poems are living documents, pleas, latent traumas, inside jokes, and unspoken anxieties situated as firmly in the past as in the present—timeless Black melancholies and triumphs.","Morgan Parker","Morgan Parker is the author of There Are More Beautiful Things Than Beyoncé, a Goodreads Choice Award semi-finalist, and Other People's Comfort Keeps Me Up at Night, selected by Eileen Myles for the 2013 Gatewood Prize. Her poetry and essays have appeared in Tin House, The Paris Review, The BreakBeat Poets: New American Poetry in the Age of Hip-Hop, Best American Poetry 2016, The New York Times, and The Nation. She is the recipient of a 2017 National Endowment for the Arts Literature Fellowship, winner of a 2016 Pushcart Prize, and a Cave Canem graduate fellow. She is a Sagittarius.","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1456612258i%2F14001878._UY200_CR40%2C0%2C200%2C200_.jpg&w=256&q=75","112","4.31","2757","362","February 5, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543089042l/40611194.jpg","https://www.goodreads.com/book/show/40611194-magical-negro?from_choice=true","['1,326 (48%)', '1,055 (38%)', '293 (10%)', '60 (2%)', '23 (<1%)']","10442","130"
"Poetry","['Poetry', 'Nonfiction', 'Family', 'Self Help', 'Relationships', 'Love']","2246","Almost Home","From the Instagram poet and author of the exquisite Please Don’t Go Before I Get Better comes a gorgeous poetry and prose collection that explores the meaning of “home” and the profound discovery of finding it within oneself—perfect for fans of Rupi Kaur and Amanda Lovelace.In this stunning third collection from Madisen Kuhn, Madisen eloquently analyzes some of life’s universal themes within the framework of a house. Whether it’s the garden, the bedroom, or the front porch, Madisen takes you into her own “home,” sharing some of the most intimate parts of her life so that you might also, someday, feel free to share some of yours.Filled with beautiful hand-drawn illustrations from Melody Hansen, this boldly intimate, preternaturally wise, and emotionally candid collection encourages you to consider what home means to you—whether it’s in the lush, green-lawned suburbs or a city apartment—and, more importantly, explores how you can find it even when home feels like it’s on the far-off horizon.","Madisen Kuhn","Madisen Kuhn is a poet from Charlottesville, Virginia. She likes to explore topics of identity, belonging, sexuality, and mental illness in her work. At 19, Madisen self-published her first poetry collection, Eighteen Years, after gaining a following on Tumblr and Instagram. She went on to publish Please Don't Go Before I Get Better in 2018 with Gallery Books. Her third book, Almost Home, was a semi-finalist in the Goodreads Choice Awards — Best Poetry Books of 2019.Her fourth collection of poetry, Bad At Existing, explores the complexities of identity, self-expression, longing, and hope—capturing the duality of wanting to be seen by the world while wanting to hide from it. It is set to be released on October 4, 2022.","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1662517746i%2F14728840._UX200_CR0%2C24%2C200%2C200_.jpg&w=256&q=75","224","4.06","1185","176","January 1, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567950967l/43822523._SY475_.jpg","https://www.goodreads.com/book/show/43822523-almost-home?from_choice=true","['489 (41%)', '390 (32%)', '210 (17%)', '77 (6%)', '19 (1%)']","4050","54"
"Poetry","['Poetry', 'LGBT', 'Queer', 'Race', 'Fiction', 'Audiobook', 'African American']","2026","The Tradition","Jericho Brown’s daring new book The Tradition details the normalization of evil and its history at the intersection of the past and the personal. Brown’s poetic concerns are both broad and intimate, and at their very core a distillation of the incredibly human: What is safety? Who is this nation? Where does freedom truly lie? Brown makes mythical pastorals to question the terrors to which we’ve become accustomed, and to celebrate how we survive. Poems of fatherhood, legacy, blackness, queerness, worship, and trauma are propelled into stunning clarity by Brown’s mastery, and his invention of the duplex―a combination of the sonnet, the ghazal, and the blues―testament to his formal skill. The Tradition is a cutting and necessary collection, relentless in its quest for survival while revelling in a celebration of contradiction.","Jericho Brown","Jericho Brown worked as the speechwriter for the Mayor of New Orleans before receiving his PhD in Creative Writing and Literature from the University of Houston. He also holds an MFA from the University of New Orleans and a BA from Dillard University. The recipient of the Whiting Writers Award, the Bunting Fellowship from the Radcliffe Institute at Harvard University, and two travel fellowships to the Krakow Poetry Seminar in Poland, Brown teaches at the University of San Diego where he is the Director of the Cropper Center for Creative Writing. His poems have appeared in The Iowa Review, jubilat, Oxford American, A Public Space, and several other journals and anthologies. PLEASE, his first book, won the 2009 American Book Award.","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1325214851i%2F1877139._UX200_CR0%2C31%2C200%2C200_.jpg&w=256&q=75","77","4.23","9878","1277","April 2, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539265221l/41746324.jpg","https://www.goodreads.com/book/show/41746324-the-tradition?from_choice=true","['4,375 (44%)', '3,843 (38%)', '1,328 (13%)', '255 (2%)', '77 (<1%)']","20997","623"
"Poetry","['Poetry', 'Fiction', 'Politics', 'Disability', 'War', 'Ukraine', 'Contemporary']","1817","Deaf Republic","Ilya Kaminsky's astonishing parable in poems asks us, What is silence?Deaf Republic opens in an occupied country in a time of political unrest. When soldiers breaking up a protest kill a deaf boy, Petya, the gunshot becomes the last thing the citizens hear--they all have gone deaf, and their dissent becomes coordinated by sign language. The story follows the private lives of townspeople encircled by public violence: a newly married couple, Alfonso and Sonya, expecting a child; the brash Momma Galya, instigating the insurgency from her puppet theater; and Galya's girls, heroically teaching signing by day and by night luring soldiers one by one to their deaths behind the curtain. At once a love story, an elegy, and an urgent plea, Ilya Kaminsky's long-awaited Deaf Republic confronts our time's vicious atrocities and our collective silence in the face of them.Finalist for the T. S. Eliot PrizeFinalist for the Forward Prize for Best Collection","Ilya Kaminsky","Ilya Kaminsky is the Poetry Editor of Words Without Borders. His awards include a Ruth Lilly Fellowship from Poetry magazine and first place in the National Russian Essay Contest. He is the author of Dancing in Odessa which won the Dorset Prize.","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1263498665i%2F229975._UY200_CR2%2C0%2C200%2C200_.jpg&w=256&q=75","80","4.39","9173","1529","March 5, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527398356l/40121980.jpg","https://www.goodreads.com/book/show/40121980-deaf-republic?from_choice=true","['5,126 (55%)', '2,881 (31%)', '880 (9%)', '209 (2%)', '77 (<1%)']","16430","318"
"Poetry","['Poetry', 'Queer', 'LGBT', 'Science Fiction', 'Feminism', 'Adult', 'Fiction']","1665","Soft Science","Soft Science explores queer, Asian American femininity. A series of Turing Test-inspired poems grounds its exploration of questions not just of identity, but of consciousness―how to be tender and feeling and still survive a violent world filled with artificial intelligence and automation. We are dropped straight into the tangled intersections of technology, violence, erasure, agency, gender, and loneliness.","Franny Choi","Franny Choi is a poet, performer, editor, and playwright. She is the author of Floating, Brilliant, Gone and the chapbook Death by Sex Machine. Her poems have appeared in Poetry Magazine, American Poetry Review, the New England Review, and elsewhere. She is a Kundiman Fellow, Senior News Editor for Hyphen, co-host of the Poetry Foundation's podcast VS, and member of the Dark Noise Collective. Her second collection, Soft Science, was released from Alice James Books in April 2018. A current Zell Postgraduate Fellow at the University of Michigan, she is currently based near Detroit, Michigan.","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1541440713i%2F7174997._UX200_CR0%2C50%2C200%2C200_.jpg&w=256&q=75","100","3.91","3867","696","April 2, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536484665l/41745412.jpg","https://www.goodreads.com/book/show/41745412-soft-science?from_choice=true","['1,290 (33%)', '1,401 (36%)', '813 (21%)', '280 (7%)', '83 (2%)']","14335","188"
"Poetry","['Poetry', 'Fiction']","1644","I'm Not Your Paper Princess","J.R. Rogue has self-published five novels and ten poetry collections. Several of her poetry collections have become bestsellers, including Tell Me Where It Hurts, La Douleur Exquise, and Exits, Desires, & Slow Fires, two of which were also Goodreads Choice Nominees for poetry. In her latest book of poems, I'm Not Your Paper Princess, the author focuses on love, heartache, and continuously discovering old truths in new ways.","J.R. Rogue","J.R. Rogue first put pen to paper at the age of fifteen after developing an unrequited high school crush and has never stopped writing about heartache. She has published multiple volumes of poetry and novels. Her work has been recognized with three Goodreads Choice Awards nominations, a testament to the impact of her work on readers.In addition to her writing, J.R. Rogue is a certified yoga teacher with additional certification in Yoga Nidra and Trauma-Informed Yoga. She is passionate about mindfulness and meditation, and currently studying Foundations in Meditation. Furthermore, J.R. Rogue has been sober from alcohol since January 1st, 2020, a personal achievement that she is proud of and that has strengthened her commitment to mindfulness and wellness.J.R. Rogue resides in a small town in the Midwest with her family, where she enjoys a peaceful life reading and telling stories","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1712170234i%2F14542574._UX200_CR0%2C14%2C200%2C200_.jpg&w=256&q=75","68","3.94","180","54","October 24, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571539684l/48510012._SY475_.jpg","https://www.goodreads.com/book/show/48510012-i-m-not-your-paper-princess?from_choice=true","['76 (42%)', '43 (23%)', '40 (22%)', '16 (8%)', '5 (2%)']","2876","8"
"Poetry","['Poetry', 'Feminism', 'Science Fiction', 'Fiction', 'Nature', 'Dystopia', 'Contemporary']","1485","The Octopus Museum","This collection of bold and scathingly beautiful feminist poems imagines what comes after our current age of environmental destruction, racism, sexism, and divisive politics.Informed by Brenda Shaughnessy's craft as a poet and her worst fears as a mother, the poems in The Octopus Museum blaze forth from her in these pages, we see that what was once a generalized fear for our children (car accidents, falling from a tree) is now hyper-reasonable, specific, and school shootings, nuclear attack, loss of health care, a polluted planet. As Shaughnessy conjures our potential future, she movingly (and often with humor) envisions an age where cephalopods might rule over humankind, a fate she suggests we may just deserve after destroying their oceans. These heartbreaking, terrified poems are the battle cry of a woman who is fighting for the survival of the world she loves, and a stirring exhibition of who we are as a civilization.","Brenda Shaughnessy","Brenda Shaughnessy was born in Okinawa, Japan, in 1970 and grew up in Southern California. She received her B.A. in literature and women's studies at the University of California, Santa Cruz, and she earned an M.F.A. at Columbia University.She is the author of Human Dark with Sugar (Copper Canyon Press, 2008), winner of the James Laughlin Award from the Academy of American Poets, and Interior with Sudden Joy (Farrar, Straus & Giroux, 1999), which was nominated for the PEN/Joyce Osterweil Award for Poetry, a Lambda Literary Award, and the Norma Farber First Book Award. Her poems have appeared in Best American Poetry, Bomb, Boston Review, Conjunctions, McSweeney’s, The New Yorker, The Paris Review, The Yale Review, and elsewhere.About her work, the poet Richard Howard writes: ""The resonance of Shaughnessy's poems is that of someone speaking out of an ecstasy and into an ecstasy, momentarily pausing to let us in on the fun, the pain.""Shaughnessy is the recipient of a Bunting Fellowship at the Radcliffe Institute for Advanced Study at Harvard University, and a Japan/U.S. Friendship Commission Artist Fellowship. She is the poetry editor at Tin House magazine and currently teaches creative writing at Princeton University and Eugene Lang College at the New School.","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1403612826i%2F220502._UX200_CR0%2C50%2C200%2C200_.jpg&w=256&q=75","96","3.71","896","139","March 19, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532426438l/40909463._SX318_.jpg","https://www.goodreads.com/book/show/40909463-the-octopus-museum?from_choice=true","['212 (23%)', '342 (38%)', '229 (25%)', '95 (10%)', '18 (2%)']","5351","51"
"Poetry","['Poetry', 'Mythology', 'LGBT', 'Feminism', 'Fantasy', 'Queer', 'Greek Mythology']","1477","Aphrodite Made Me Do It","Voted one of the best poetry collections of 2019 by readers on Goodreads! Bestselling and Goodreads Choice Award winning poet Trista Mateer pulls out some tarot cards and asks for help in her goddess-themed poetry collection,  Aphrodite Made Me Do It .  It starts with a dream... Employing tools like lucid dreaming and tarot reading to set the stage, Mateer approaches myth here through a witchcraft-inspired lens, not a traditionalist textbook view; and like many poets before her, she allows herself the room to reinterpret. Part mythology retelling, part healing manifesto, this empowering and feminist collection tackles the timeless topic of love--romantic, platonic, and self-love--while also exploring various pieces of myth from Aphrodite's perspective. ""In Troy they fought over Helen like children  but Achilles mourned Patroclus the way a soul mourns a body."" Using the framework of a conversation, with sections alternating between the perspective of the poet and the goddess herself, Mateer explores issues heartbreak, sexuality, trauma, and the restorative power in taking control of your own lore, speaking your truths, and rewriting your origin story.  ""Like everyone called a woman, they say I had no childhood. They say I rose from the sea fully formed, forced to bear the weight of other people's desire. It's not the truth, but it's close enough."" Similar to the witch doesn't burn in this one by amanda lovelace and You'll Come Back to Yourself by Michaela Angemeer, this collection of short powerful poems from Instagram and TikTok poet Trista Mateer will have you believing in the possibility of your own healing. ","Trista Mateer","Trista Mateer is the bestselling author of multiple poetry collections, including Aphrodite Made Me Do It and Honeybee. She is a passionate mental health advocate, currently writing in South Carolina. Connect with her on Instagram and Tiktok @tristamateer or at tristamateer.com. ​Her newest collection, Artemis Made Me Do It, is available for preorder now and releases in September 2022!","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1645766942i%2F8382753._UY200_CR43%2C0%2C200%2C200_.jpg&w=256&q=75","192","3.96","11158","1767","October 1, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557002396l/44313592.jpg","https://www.goodreads.com/book/show/44313592-aphrodite-made-me-do-it?from_choice=true","['4,163 (37%)', '3,702 (33%)', '2,268 (20%)', '758 (6%)', '267 (2%)']","29629","259"
"Poetry","['Poetry', 'Audiobook', 'Nonfiction', 'Race', 'Music', 'Adult', 'Memoir']","1286","A Fortune for Your Disaster","In his much-anticipated follow-up to The Crown Ain’t Worth Much, poet, essayist, biographer, and music critic Hanif Abdurraqib has written a book of poems about how one rebuilds oneself after a heartbreak, the kind that renders them a different version of themselves than the one they knew. It’s a book about a mother’s death, and admitting that Michael Jordan pushed off, about forgiveness, and how none of the author’s black friends wanted to listen to “Don’t Stop Believin’.” It’s about wrestling with histories, personal and shared. Abdurraqib uses touchstones from the world outside—from Marvin Gaye to Nikola Tesla to his neighbor’s dogs—to create a mirror, inside of which every angle presents a new possibility.","Hanif Abdurraqib","Hanif Abdurraqib is a poet, essayist, and cultural critic from Columbus, Ohio. His poetry has been published in Muzzle, Vinyl, PEN American, and various other journals. His essays and music criticism have been published in The FADER, Pitchfork, The New Yorker, and The New York Times. His first full length poetry collection, The Crown Ain't Worth Much, was released in June 2016 from Button Poetry. It was named a finalist for the Eric Hoffer Book Prize, and was nominated for a Hurston-Wright Legacy Award. With Big Lucks, he released a limited edition chapbook, Vintage Sadness, in summer 2017 (you cannot get it anymore and he is very sorry.) His first collection of essays, They Can't Kill Us Until They Kill Us, was released in winter 2017 by Two Dollar Radio and was named a book of the year by Buzzfeed, Esquire, NPR, Oprah Magazine, Paste, CBC, The Los Angeles Review, Pitchfork, and The Chicago Tribune, among others. He released Go Ahead In The Rain: Notes To A Tribe Called Quest with University of Texas press in February 2019. The book became a New York Times Bestseller, and was met with critical acclaim. His second collection of poems, A Fortune For Your Disaster, was released in 2019 by Tin House. He is a graduate of Beechcroft High School.","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1567950898i%2F14133519._UY200_CR50%2C0%2C200%2C200_.jpg&w=256&q=75","120","4.46","3117","474","September 3, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555598013l/43726619._SX318_.jpg","https://www.goodreads.com/book/show/43726619-a-fortune-for-your-disaster?from_choice=true","['1,796 (57%)', '1,022 (32%)', '256 (8%)', '33 (1%)', '10 (<1%)']","6718","157"
